Country,Project,Main_fuel,Other_fuels,Location,Status,Capacity,Began_operations,Owner,Capital,CompanyHQ,Shareholders,Notes,Links,Latitude,Longitude,capacity_old,Fuel_test
Equador,TPP,Petróleo,,"Cuyabeno, Sucumbios",Ativa,76,,Andes Petroleum Ecuador,Estatal,Sucumbíos,,,,-0.1192338,-76.6181812,76,
Equador,Santa Elena II,Óleo combustível,,"Santa Elena, Santa Elena",Ativa,90,2011,CELEC- Electroguayas,Estatal,Santa Elena,,,https://www.celec.gob.ec/electroguayas/index.php/generacion/resena-historica-de-la-central-santa-elena,-2.2280961,-80.8785799,90,Otro
Equador,Álvaro Tinajero,Gás natural,,"Guayaquil, Guayas",Ativa,95,1972,CNEL-Guayaquil,Estatal,Guayaquil,,,,-2.1981397,-79.9517406,95,Gas
Equador,Santa Rosa,Gás natural,,"Mejía, Pichincha",Ativa,71,1981,CELEC-Termopichincha,Estatal,Mejía,,,,-0.3638406,-78.5421536,71,Gas
Equador,Guangopolo II,Diesel,,"Quito, Pichincha",Ativa,52,2014,CELEC-Termopichincha,Estatal,Quito,,,,-0.2706553,-78.453573,52,Diesel
Equador,Machala Gas Ciclo Combinado,Gás natural,Diesel,"El Guabo, El Oro",Em construção,110,,CELEC EP - Termogas Machala,Estatal,,,,,-3.2406099,-79.8625382,110,
Equador,Machala Gas Tercera Unidad,Gás natural,Diesel,"El Guabo, El Oro",Em construção,77,,CELEC EP - Termogas Machala,Estatal,,,,,-3.2406099,-79.8625382,77,
Peru,Malacas 2 y 3,Gás natural,Diesel,"Talara, Piura",Ativa,280,,Enel Generación Piura S.A,Privado,,,https://www.enelamericas.com/es/conocenos/a201609-Piura.html,http://www.minem.gob.pe/minem/archivos/Anexo%202%20Mapa%20Principales%20Centrales%202018.pdf,-4.5370987,-81.26595,280,Multiple
Peru,Recka,Diesel,Gás natural,"Chiclayo, Lambayeque",Ativa,181,2015,Sociedad Minera Cerro Verde S.A.A,Privado,,,https://www.osinergmin.gob.pe/seccion/centro_documental/electricidad/Documentos/PROYECTOS%20GFE/Acorde%C3%B3n/Generaci%C3%B3n/1.4.11.pdf,http://www.minem.gob.pe/minem/archivos/Capitulo%203%20Generacion%20electrica%202018.pdf,-6.8797568,-79.7941446,181,Multiple
Peru,Éten,Diesel,Gás natural,"Chiclayo, Lambayeque",Ativa,236,2015,Planta de Reserva Fría de Generación Éten S.A.,Privado,,,,https://www.osinergmin.gob.pe/seccion/centro_documental/electricidad/Documentos/PROYECTOS%20GFE/Acorde%C3%B3n/Generaci%C3%B3n/1.4.10.pdf,-6.8912176,-79.7967405,236,Multiple
Peru,Santo Domingo de los Olleros,Gás natural,,"Chilca, Cañete",Ativa,300,2013,Termochilca S.A.,Privado,Lima,,,https://elcomercio.pe/economia/peru/termochilca-inaugura-central-termica-potencia-300-mw-noticia-517471-noticia/,-12.2182687,-76.5162777,300,Gas
Peru,Fénix,Gás natural,Vapor,"Chilca, Cañete",Ativa,579,2013,Fénix Power Perú S.A.,Privado,,,"La central termoeléctrica Fenix utiliza gas natural en dos turbinas de combustión para generar el 66,7% de energía. El calor emitido durante este proceso permite calentar el agua de mar, previamente desalinizada y desmineralizada en la planta de tratamiento de agua, para producir vapor. Este último alimenta la turbina a vapor donde se genera el 33,3% de energía restante. Es decir, sin necesidad de hacer uso de combustible adicional.",https://www.fenix.com.pe/nosotros/nuestra-central-termoelectrica/,-12.7493014,-77.1158763,579,Gas
Peru,Ventanilla,Gás natural,Vapor,Lima,Ativa,524,2006,"Enel Generación Perú S.A.A., parte del Grupo Enel",Privado,,,"Es la primera central de ciclo combinado del Perú, también fue la primera en usar el gas natural de los yacimientos de Camisea. Su construcción tomó dos años y demandó una inversión de 135 millones de dólares.",https://www.enel.pe/es/inversionistas/enel-generacion-peru/ventanilla.html,-11.9182644,-77.1211654,524,Gas
Peru,Santa Rosa,Gás natural,Diesel,Lima,Ativa,446,"1982 (Planta UTI), 2009 (Planta Siemens) & 2014 (Planta Westinghouse)","Enel Generación Perú S.A.A., parte del Grupo Enel",Privado,Lima,,,https://www.enel.pe/es/inversionistas/enel-generacion-peru/santa-rosa.html,-12.04024,-77.0147355,446,Multiple
Peru,Central Ilo2,Carvão,,"Ilo, Moquegua",Fechada,135,,Engie Energía Perú S.A.,Privado,,,,https://www.expreso.com.pe/economia/engie-cierra-central-termoelectrica-de-ilo/,-17.7779118,-71.1880186,135,Carbón
Peru,Central Ilo31,Diesel,Gás natural,"Ilo, Moquegua",Ativa,569,2013,Engie Energía Perú S.A.,Privado,,,,https://www.osinergmin.gob.pe/seccion/centro_documental/electricidad/Documentos/PROYECTOS%20GFE/Acorde%C3%B3n/Generaci%C3%B3n/1.4.5.pdf,-17.7779118,-71.1880186,569,Multiple
Peru,Central Chilca Dos,Gás natural,Vapor,Lima,Ativa,111,2016,Engie Energía Perú S.A.,Privado,,,,https://engie-energia.pe/stakeholder/clientes/operaciones-y-proyectos/,-12.5188946,-76.7427056,111,Gas
Peru,Central Chilca Uno,Gás natural,Vapor,Lima,Ativa,852,2012,Engie Energía Perú S.A.,Privado,,,,https://www.osinergmin.gob.pe/seccion/centro_documental/electricidad/Documentos/PROYECTOS%20GFE/Acorde%C3%B3n/Generaci%C3%B3n/1.4.2.pdf,-12.5188946,-76.7427056,852,Gas
Peru,Puerto Bravo,Gás natural,Diesel,"Islay, Arequipa",Ativa,616,2016,Samay I S.A.,Privado,,Filial de la israelí IC Power,,,-17.0389136,-71.9806433,616,Gas
Peru,NEPI Ilo4,Gás natural,Diesel,"Ilo, Moquegua",Ativa,719,2016,Engie Energía Perú S.A.,Privado,,,,,-17.7779118,-71.1880186,719,Gas
Peru,Aguaytía,Gás natural,,"Curimaná, Ucayali",Ativa,202,1998,Termoselva S.R.L.,Privado,,,,,-8.8545259,-75.8937284,202,Gas
Peru,Kallpa,Gás natural,Vapor,Lima,Ativa,979,2012,Kallpa Generación S.A.,Privado,,,,,-12.5000777,-76.7311072,979,Gas
Peru,Las Flores,Gás natural,,"Chilca, Cañete",Ativa,192,,Kallpa Generación S.A.,Privado,,,,,-12.5222515,-76.7197518,192,Gas
Peru,Iquitos Nueva,Petróleo,Gás natural,"Punchana, Maynas, Loreto",Ativa,81,2017,Genrent del Peru S.A.C.,Privado,,,,http://www.minem.gob.pe/minem/archivos/Anexo%202%20Mapa%20Principales%20Centrales%202018.pdf,-3.7250424,-73.2681658,81,Multiple
Peru,Tallanca,Gás natural,,"Paita, Piura",Em construção,18,Espera-se: 2021,SDE PIURA S.A.C.,Privado,,,,https://www.osinergmin.gob.pe/seccion/centro_documental/electricidad/Documentos/Publicaciones/Compendio-Proyectos-GTE-Construccion-agosto-2020.pdf,-5.0902044,-81.1238416,18,Gas
Bolívia,Entre Ríos,Gás natural,Vapor,"Entre Ríos, Cochabamba",Ativa,387,2019 (o ciclo combinado),ENDE Andina S.A.M.,Misto,,,"Actualmente alrededor del 69% de la energía eléctrica proviene de fuentes termoeléctricas, el 30% de fuentes hidroeléctricas y tan solo el 1% de energías renovables.",https://www.endeandina.bo/entrerios,-17.1949364,-64.5159647,387,Gas
Bolívia,Del Sur,Gás natural,Vapor,"Gran Chaco, Tarija",Ativa,480,2014,ENDE Andina S.A.M.,Misto,,,,,-22.0357738,-63.6832704,480,Gas
Bolívia,Warnes,Gás natural,Vapor,"Warnes, Santa Cruz",Ativa,491,2015,ENDE Andina S.A.M.,Misto,,,,,-17.5361984,-63.1480049,491,Gas
Bolívia,Valle Hermoso,Gás natural,,"Cercado, Cochabamba",Ativa,117,"1991, 1992, 1993 & 2012",ENDE Vallehermoso,Misto,,,,https://www.evh.bo/index.php/centrales/centrales-termoelectricas/central-termoelectrica-valle-hermoso,-17.4300596,-66.1192135,117,Gas
Bolívia,Guaracachi,Gás natural,Vapor,"Santa Cruz de la Sierra, Santa Cruz",Ativa,348,,ENDE Guaracachi S.A.,Misto,,,,https://www.icex.es/icex/wcm/idc/groups/public/documents/documento/mde5/odm0/~edisp/doc2019834483.pdf,-17.948495,-63.3380118,348,Gas
Bolívia,Carrasco,Gás natural,,"Entre Ríos, Carrasco, Cochabamba",Ativa,304,2006 & 2011,ENDE Vallehermoso,Misto,,,,https://www.evh.bo/index.php/centrales/centrales-termoelectricas/central-termoelectrica-carrasco,-17.2068854,-64.5532179,304,Gas
Venezuela,Termoeléctrica Josefa Joaquina Sánchez Bastidas,Óleo combustível,,"Catia La Mar, Vargas",Falhas constantes,1720,1956 (como Termoeléctrica Ricardo Zuloaga) & 2007 (depois de renomeada pela PDVSA),Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,"En 1982 se produjo un incidente con decenas de muertos conocido como La Tragedia de Tacoa con 160 muertes, incluyendo nueve periodistas así como policías y bomberos",http://www.corpoelec.gob.ve/altos-niveles-de-seguridad-industrial-blindan-al-complejo-generador-josefa-joaquina-s%C3%A1nchez-bastidas,10.5877,-67.0806,1720,Multiple
Venezuela,CT Antonio José de Sucre,Gás natural,,"Cumaná, Sucre",Falhas constantes,1000,2015,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.corpoelec.gob.ve/proyectos/planta-termoel%C3%A9ctrica-antonio-jose-de-sucre-y-sus-obras-de-transmisi%C3%B3n-asociadas,10.3997,-64.1668,"1,000",Gas
Venezuela,CT Juan Manuel Valdez,Gás natural,Diesel,"Güiria, Sucre",Falhas constantes,350,2018,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,https://www.vtv.gob.ve/sucre-recupera-electrico-sabotaje/,10.565112,-62.313899,350,Gas
Venezuela,Termoeléctrica Josefa Camejo,Gás natural,,"Los Taques, Falcón",Falhas constantes,450,2009,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,"También presta servicio eléctrico al Complejo Refinador Paraguaná y está conectado con la Refinadora Amuay por un oleoducto. Fallas constantes, sólo funcionan dos turbinas y no genera electricidad sino requiere carga desde Planta Centro.",http://www.corpoelec.gob.ve/proyectos/planta-termoel%C3%A9ctrica-josefa-camejo-0,11.75,-70.1716,450,Gas
Venezuela,Termoeléctrica Argimiro Gabaldón,Gás natural,,"Cabudare, Lara",Paralisada,120,2008,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Paralizada tras incendio de enero 2020,https://venezuelavanza.es.tl/C-.-T-.--Argimiro-Gabald%F3n.htm,10.1584092,-67.582786,120,Gas
Venezuela,Complejo Termoeléctrico General Rafael Urdaneta (TermoZulia I al IV y vieja planta Urdaneta),Gás natural,Diesel,"Maracaibo, Zulia",Falhas constantes,1570,2003,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,"El estado Zulia, donde se ubica este Complejo, es el más afectado por apagones en Venezuela con entre 8 y 12 horas diarias sin servicio eléctrico",http://www.corpoelec.gob.ve/proyectos/planta-termozulia-ii-y-sus-obras-de-transmisi%C3%B3n-asociadas,10.4903,-71.6353,"1,570",Gas
Venezuela,Bajo Grande,Gás natural,,"Cañada de Urdaneta, Zulia",Falhas constantes,90,2012,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.pdvsa.com/index.php?option=com_content&view=article&id=4887:10268&catid=10&Itemid=589&lang=es,10.5034627,-71.648945,90,Gas
Venezuela,Guaicaipuro,Gás natural,,"Maracaibo, Zulia",Falhas constantes,54,1970,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.corpoelec.gob.ve/noticias/corpoelec-pone-en-servicio-23-mw-adicionales-en-planta-guaicaipuro-del-zulia,10.704281,-71.678875,54,Gas
Venezuela,San Timoteo,Gás natural,,"Baralt, Zulia",Falhas constantes,160,2016,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,9.7839025,-71.068702,160,Gas
Venezuela,Planta Casigua,Gás natural,,"Casigua El Cubo, Zulia",Falhas constantes,80,1970,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,8.7491526,-72.520889,80,Gas
Venezuela,Planta Antonio Nicolás Briceño (barcaza o gabarra),Gás natural,,"Baralt, Zulia",Fechada,104,2010,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,"Conectada con San Lorenzo por subestación, ahora abandonada y sin uso",http://www.pdvsa.com/index.php?option=com_content&view=article&id=3916:8642&catid=10&Itemid=589&lang=es,9.7828053,-71.072472,104,Gas
Venezuela,Planta Centro,Óleo combustível,,"Morón, Carabobo",Falhas constantes,2600,1982,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,"Tiene constantes derrames petroleros, los dos más importantes en julio de 2020 y 2019. Fallas constantes, sólo funciona una de las seis unidades.",http://globalenergyobservatory.org/form.php?pid=43126,10.4949,-68.1552,"2,600",Fuel oil
Venezuela,TermoCarabobo,Gás natural,Diesel,"Puerto Cabello, Carabobo",Paralisada,680,2014,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Paralizada por fallas,http://www.pdvsa.com/index.php?option=com_content&view=article&id=594:gobierno-revolucionario-inauguro-la-planta-termocarabobo-ii&catid=10&Itemid=589&lang=es,10.4845923,-68.151504,680,Gas
Venezuela,TermoCarabobo II (El Palito),Gás natural,Diesel,"Puerto Cabello, Carabobo",Em construção,720,2012,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,https://www.elimpulso.com/2012/08/07/en-septiembre-planta-termoelectrica-el-palito-iniciara-operaciones/,10.4845923,-68.151504,720,Gas
Venezuela,Planta Termoeléctrica Alfredo Salazar,Gás natural,,"Anaco, Anzoátegui",Paralisada,330,1970,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Paralizada por fallas,,9.4030955,-64.457597,330,Gas
Venezuela,La Cabrera,Gás natural,Diesel,Carretera Maracay-Mariara,Falhas constantes,450,1974,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.pdvsa.com/index.php?option=com_content&view=article&id=577:inaugurada-planta-termoelectrica-la-cabrera-en-el-estado-aragua&catid=10&Itemid=589&lang=es,10.2553403,-67.681718,450,Gas
Venezuela,Turboven,Gás natural,,"Maracay y Cagua, Aragua",Ativa,120,2010,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Dos direcciones,,10.2271525,-67.609884,120,Gas
Venezuela,Alberto Lovera,Gás natural,,"Puerto La Cruz, Anzoátegui",Fechada,300,2010,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Dentro de la refinería Puerto La Cruz,,10.2206362,-64.62044,300,Gas
Venezuela,Planta Guanta,Gás natural,,"Guanta, Anzoátegui",Fechada,150,1988,Petróleos de Venezuela (PDVSA),Estatal,Caracas,100% estatal,,,10.2349411,-64.581285,150,Gas
Venezuela,Planta San Diego de Cabrutica,Gás natural,,"San Diego de Cabrutica, Anzoátegui",Fechada,300,2009,Petróleos de Venezuela (PDVSA),Estatal,Caracas,100% estatal,,http://www.corpoelec.gob.ve/proyectos/planta-termoel%C3%A9ctrica-san-diego-de-cabrutica,8.4231463,-64.896834,300,Gas
Venezuela,CT Ramón Laguna,Gás natural,,"Maracaibo, Zulia",Paralisada,860,1979,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.corpoelec.gob.ve/noticias/planta-termoel%C3%A9ctrica-ram%C3%B3n-laguna-ser%C3%A1-rehabilitado-100-en-menos-de-18-meses,10.5987795,-71.616644,860,Gas
Venezuela,Planta Este,Gás natural,,"Zona Industrial Quizanda, Carabobo",Fechada,150,1970,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,10.1811007,-67.967934,150,Gas
Venezuela,PT Ezequiel Zamora,Gás natural,,"Altagracia de Orituco, Guárico",Fechada,150,2009,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,9.860718,-66.293178,150,Gas
Venezuela,Planta Termoeléctrica TermoBarrancas,Gás natural,,"Barrancas, Apure",Paralisada,170,2007,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Paralizada por accidente en 2020,http://www.schradercamargo.com/portfolio-items/central-termoelectrica-termobarrancas/,8.6973521,-70.208942,170,Gas
Venezuela,Planta Termoeléctrica Sidor,Gás natural,,"Ciudad Guayana, Bolívar",Paralisada,185,2010,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Paralizada por falta de gas,http://www.sidor.com/noticias-sidor/noticias/75-destacamos/785-termoelectrica-sidor-incorpora-90-megavatios-al-sen,8.2425738,-62.83643,185,Gas
Venezuela,PT Pedro Camejo,Gás natural,,"Los Guayos, Carabobo",Ativa,300,2006,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.schradercamargo.com/portfolio-items/central-termica-de-pedro-camejo/,10.1771,-67.9462,300,Gas
Venezuela,PT Genevapca,Gás natural,,"Centro Refinador Paraguaná, Falcón",Falhas constantes,315,1994,Petróleos de Venezuela (PDVSA),Estatal,Caracas,100% estatal,Alimenta a varios circuitos en Falcón así como a dos refinerías: Cardón y Amuay,https://elpitazo.net/occidente/apagon-en-crp-paraguana-mantiene-gran-parte-de-la-peninsula-sin-luz/,11.6385,-70.2191,315,Gas
Venezuela,Planta Barquisimeto,Gás natural,,"Barquisimeto, Lara",Falhas constantes,130,1978,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,10.0768297,-69.351592,130,Gas
Venezuela,Planta Barquisimeto II,Gás natural,,"Barquisimeto, Lara",Falhas constantes,60,1970,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,10.0785362,-69.40937,60,Gas
Venezuela,Planta Barquisimeto III,Gás natural,,"Barquisimeto, Lara",Falhas constantes,110,2016,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,10.0781982,-69.409026,110,Gas
Venezuela,Planta Castillito,Gás natural,,"Valencia, Carabobo",Falhas constantes,85,1975,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://globalenergyobservatory.org/geoid/42212,10.1884,-67.95286,85,Gas
Venezuela,Planta Coro,Gás natural,,"Coro, Falcón",Falhas constantes,70,1970,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,11.1168753,-69.748044,70,Gas
Venezuela,Termocentro El Sitio (India Urquía),Gás natural,Diesel,"Santa Lucía, Miranda",Ativa,1080,2011,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.corpoelec.gob.ve/proyectos/complejo-generador-termocentro,10.2898,-66.6813,"1,080",Gas
Venezuela,Termocentro La Raisa,Gás natural,,"Caujarito, Miranda",Ativa,440,2011,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,https://lacomunidadpetrolera.com/2015/04/ministro-chacon-inspecciona-termoelectrica-la-raisa.html,10.2561,-66.7922,440,Gas
Venezuela,Termoeléctrica Luis Zambrano,Diesel,Gás natural,"El Vigía, Mérida",Paralisada,470,2013,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Paralizada por falla desde abril de 2020,https://elpitazo.net/los-andes/sectores-de-merida-tienen-electricidad-menos-de-cuatro-horas-diarias/ http://www.corpoelec.gob.ve/noticias/termoel%25C3%25A9ctrica-don-luis-zambrano-aporta-180-mw-al-sen,8.5585646,-71.769567,470,Diesel
Venezuela,Termoeléctrica José María España (ex Oscar Augusto Machado),Diesel,Gás natural,"Kilómetro 8 de la carretera Panamericana, Miranda",Falhas constantes,450,1969,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.corpoelec.gob.ve/noticias/45-a%C3%B1os-de-la-planta-el%C3%A9ctrica-jos%C3%A9-mar%C3%ADa-espa%C3%B1a http://www.corpoelec.gob.ve/noticias/corpoelec-busca-restablecer-unidad-11-de-planta-jos%C3%A9-mar%C3%ADa-espa%C3%B1a,10.4182364,-66.960501,450,Diesel
Venezuela,Planta Termoeléctrica Guarenas,Diesel,Gás natural,"Guarenas, Miranda",Fechada,156,2012,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Cerrada desde 2016,,10.4697343,-66.569575,156,Diesel
Venezuela,PT El Furrial,Gás natural,,"El Furrial, Monagas",Falhas constantes,200,2013,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Conectado con la Isla de Margarita mediante cable submarino,https://www.stantec.com/es/projects/el-furrial-power-plant-pdvsa-project,9.7011303,-63.470084,200,Gas
Venezuela,Termoeléctrica Juan Bautista Arismendi,Diesel,Gás natural,"El Guamache, Nueva Esparta",Falhas constantes,208,2012,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Fallas constantes y escasez de combustible,https://www.bnamericas.com/es/noticias/primera-fase-de-termoelectrica-juan-bautista-arismendi-con-78-de-avance,10.8782165,-64.036604,208,Diesel
Venezuela,Termoeléctrica Luisa Cáceres de Arismendi,Diesel,Gás natural,"Porlamar, Nueva Esparta",Falhas constantes,320,1975,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Fallas constantes y escasez de combustible,https://efectococuyo.com/la-humanidad/racionamiento-electrico-en-nueva-esparta-va-para-largo-se-fundio-unidad-termogeneradora-de-50-mw/,10.9391878,-63.890525,320,Diesel
Venezuela,Termoeléctrica Táchira,Diesel,,"La Fría, Táchira",Falhas constantes,330,1960,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Comprometido su suministro de combustible por estar en frontera con Colombia,https://www.vtv.gob.ve/protector-tachira-termoelectrica-fria/,8.2015283,-72.28197,330,Diesel
Venezuela,Planta Termoeléctrica San Lorenzo,Diesel,,"Baralt, Zulia",Falhas constantes,150,1970,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,9.7827948,-71.0724716,150,Diesel
El Salvador,Orazul Acajutla I,Óleo combustível,,"Acajutla, Sonsonate",Ativa,65,1999,Orazul Energy El Salvador,Privado,"Antiguo Cuscatlán, La Libertad",,Antes Duke Energy International El Salvador,,13.582948,-89.825121,65,Multiple
El Salvador,Orazul Acajutla II,Gas,,"Acajutla, Sonsonate",Ativa,82,1999,Orazul Energy El Salvador,Privado,"Antiguo Cuscatlán, La Libertad",,Antes Duke Energy International El Salvador,,13.582948,-89.825121,82,Gas
El Salvador,Orazul Acajutla III,Diesel,,"Acajutla, Sonsonate",Ativa,150,1999,Orazul Energy El Salvador,Privado,"Antiguo Cuscatlán, La Libertad",,,,13.5825987,-89.8272229,150,Diesel
El Salvador,Nejapa Power,Diesel,,"Nejapa, San Salvador",Ativa,101,1995,Nautilus Inkia Holdings LLC,Privado,"Antiguo Cuscatlán, La Libertad",,,https://inkiaenergy.com/bonholders/,13.7786453,-89.2033162,144,Diesel
El Salvador,Central Eléctrica Talnique,Diesel,,"Talnique, La Libertad",Ativa,,2006,"Inversiones Energéticas (INE, S.A. de C.V.)",Misto,San Salvador,,,,13.7256807,-89.4208209,101,Diesel
El Salvador,Termopuerto,Óleo combustível,,"Acajutla, Sonsonate",Ativa,737,2013,"Termopuerto, S.A. de C.V.",Privado,San Salvador,,,,13.5705845,-89.8316003,74,Fuel oil
Guatemala,San José,Carvão,,"Masagua, Escuintla",Ativa,139,2000,Corporación Energías de Guatemala (Ceguat),Privado,Guatemala,,,https://www.ceguat.com/productos.html,14.162355,-90.57958,139,Carbón
Guatemala,Las Palmas II,Óleo combustível,Carvão,"Escuintla, Escuintla",Ativa,83,1998,Orazul Energy Guatemala,Privado,Guatemala,,Antes Duke Energy International,,14.262576,-90.644061,83,Fuel oil
Guatemala,Jaguar Energy,Carvão,Coque verde,"Masagua, Escuintla",Ativa,300,2015,Ashmore Energy International (AEI),Privado,Guatemala,,,https://jaguarenergy.com.gt/,14.113456,-90.775292,300,Carbón
Guatemala,Tampa,Diesel,,"Escuintla, Escuintla",Ativa,80,1995,"Luz y Fuerza Eléctrica de Guatemala, Lufgua",Privado,Guatemala,,,https://www.lufgua.com/,14.319383,-90.776243,80,Diesel
Guatemala,Stewart & Stevenson,Diesel,,"Escuintla, Escuintla",Ativa,51,1995,Orazul Energy Guatemala,Privado,Guatemala,,,,14.313268,-90.802592,51,Diesel
Guatemala,Arizona,Óleo combustível,,"Puerto San José, Escuintla",Ativa,160,2003,Orazul Energy Guatemala,Privado,Guatemala,,,,13.960567,-90.7845,160,Fuel oil
Guatemala,Puerto Quetzal Power,Óleo combustível,,"Puerto Quetzal, Escuintla",Ativa,59,1993,Puerto Quetzal Power LLC,Privado,Guatemala,,,,13.92147,-90.796952,59,Fuel oil
Guatemala,Generadora del Este,Óleo combustível,,"Amatitlán, Guatemala",Ativa,70,1996,"Generadora del Este, S.A.",Privado,Amatitlán,,,,14.477521,-90.494692,70,Fuel oil
Guatemala,Las Palmas,Óleo combustível,,"Escuintla, Escuintla",Ativa,67,1998,Orazul Energy Guatemala,Privado,Guatemala,,,,14.2638499,-90.8016237,67,Fuel oil
Honduras,Termoeléctrica ELCOSA,Diesel,,"Puerto Cortés, Cortés",Ativa,80,2004,"Electricidad de Cortés, S. de R.L. de C.V./Inversiones y Representaciones Electromecánicas, S.A. de C.V.",Privado,San Pedro Sula,,,http://www.iresa.hn/elcosa/,15.855651,-87.956173,80,Diesel
Honduras,Planta Pavana II,Diesel,,"Pavana, Choluteca",Ativa,82,1999,"Luz y Fuerza de San Lorenzo, S.A. (Lufussa)",Privado,Tegucigalpa,,,http://lufussa.com/es/inicio/,13.404192,-87.327427,82,Diesel
Honduras,Planta Pavana III,Diesel,,"Pavana, Choluteca",Ativa,267,2004,"Luz y Fuerza de San Lorenzo, S.A. (Lufussa)",Privado,Tegucigalpa,,,http://lufussa.com/es/inicio/,13.404488,-87.3329016,267,Diesel
Honduras,Termoeléctrica Choloma I,Diesel,,"Choloma, Cortés",Ativa,63,1999,"Empresa de Mantenimiento, Construcción y Electricidad, S.A. de C.V. (Emce)/Grupo Terra",Privado,"Choloma, Cortés",,,https://corporaciongrupoterra.com/es/terra-energia/,15.599727,-87.937465,63,Diesel
Honduras,ENERSA,Diesel,,"Choloma, Cortés",Ativa,282,2004,"Energía Renovable, S.A. de C.V. (Enersa)/Grupo Terra",Privado,"Choloma, Cortés",,,https://corporaciongrupoterra.com/es/terra-energia/,15.596633,-87.937465,282,Diesel
Honduras,Becosa,Carvão,,"Choloma, Cortés",Ativa,60,2015,"Bijao Electric Company, S.A. de C.V.",Privado,"Choloma, Cortés",,,http://www.beco.hn/es/index.html,15.7032846,-87.9295204,60,Carbón
Nicarágua,Planta MAN,Diesel,,"Mateare, Managua",Ativa,74,2014,"Alba Generación, S.A.",Privado,Managua,,"Las cifras de capacidad instalada varían levemente por pocos megavatios en dos organismos oficiales, pero en el caso de esta planta, la variación es del doble. Hay reportes periodísticos que señalan que el gobierno miente sobre la capacidad real","https://www.ine.gob.ni/DGE/estadisticas/2018/Capacidad_Instalada_2018_actMar19.pdf , http://www.mem.gob.ni/wp-content/uploads/2017/05/Agentes-Generadores.pdf, https://confidencial.com.ni/alba-generacion-el-negocio-voraz-de-daniel-ortega/",12.1860422,-86.371957,74,Diesel
Nicarágua,Planta Managua,Óleo combustível,,"Managua, Managua",Ativa,57,2000,"Generadora Eléctrica Central, S.A. (Gecsa)",Privado,Managua,,,,12.1542,-86.2577,57,Fuel oil
Nicarágua,Las Brisas,Diesel,,"Managua, Managua",Ativa,65,2000,"Generadora Eléctrica Central, S.A. (Gecsa)",Privado,Managua,,,,,,65,Diesel
